ticker,date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,macd_line,macd_signal,macd_histogram,rsi_14,bb_middle,bb_upper,bb_lower,bb_width,volume_sma_20,volume_ratio,daily_return,volatility_20d,bb_position,golden_cross,death_cross,support_20d,resistance_20d
FPT,2024-05-27,38075.0,38433.0,37934.0,38275.0,2554825,38513.0,37960.0,34649.0,38669.0,38457.0,212.0,238.87,-26.87,55.15,38513.0,39825.0,37201.0,0.0681,4001346.0,0.64,-0.008137,0.017617,0.4093,0,0,36645.0,39764.0
FPT,2024-05-27,38618.0,38665.0,38268.0,38531.0,9693653,38488.0,38019.0,34687.0,38648.0,38463.0,185.0,228.1,-43.1,56.79,38488.0,39778.0,37198.0,0.067,4183370.0,2.32,0.006688,0.01681,0.5167,0,0,36645.0,39764.0
FPT,2024-05-28,38790.0,39359.0,38515.0,39071.0,764255,38506.0,38079.0,34730.0,38713.0,38508.0,205.0,223.48,-18.48,60.37,38506.0,39818.0,37194.0,0.0681,4127490.0,0.19,0.014015,0.01702,0.7153,0,0,36645.0,39764.0
FPT,2024-05-29,38754.0,38809.0,38514.0,38666.0,12444291,38501.0,38133.0,34771.0,38706.0,38519.0,187.0,216.18,-29.18,59.14,38501.0,39810.0,37192.0,0.068,4390172.0,2.83,-0.010366,0.017193,0.563,0,0,36645.0,39764.0
FPT,2024-05-30,37414.0,37420.0,36596.0,36919.0,7605308,38417.0,38138.0,34802.0,38431.0,38401.0,30.0,178.95,-148.95,41.0,38417.0,39903.0,36931.0,0.0774,4563527.0,1.67,-0.045182,0.019941,-0.004,0,0,36596.0,39764.0
FPT,2024-06-03,37450.0,37579.0,37081.0,37247.0,994518,38312.0,38137.0,34831.0,38249.0,38315.0,-66.0,129.96,-195.96,46.17,38312.0,39820.0,36804.0,0.0787,4500835.0,0.22,0.008884,0.019502,0.1469,0,0,36596.0,39703.0
FPT,2024-06-03,36125.0,36901.0,36119.0,36543.0,7184625,38259.0,38110.0,34858.0,37986.0,38184.0,-198.0,64.37,-262.37,38.92,38259.0,39936.0,36582.0,0.0877,4606680.0,1.56,-0.018901,0.017385,-0.0116,0,0,36119.0,39703.0
FPT,2024-06-04,35538.0,35661.0,35358.0,35397.0,1365161,38149.0,38066.0,34879.0,37588.0,37978.0,-390.0,-26.51,-363.49,32.37,38149.0,40246.0,36052.0,0.1099,4561249.0,0.3,-0.03136,0.018631,-0.1562,0,0,35358.0,39703.0
FPT,2024-06-05,33989.0,34145.0,33713.0,33842.0,2450024,37962.0,38003.0,34892.0,37012.0,37671.0,-659.0,-153.01,-505.99,21.63,37962.0,40805.0,35119.0,0.1498,4362115.0,0.56,-0.04393,0.020759,-0.2246,0,0,33713.0,39703.0
FPT,2024-06-06,34521.0,34722.0,34227.0,34302.0,9235271,37812.0,37956.0,34910.0,36595.0,37422.0,-827.0,-287.8,-539.2,26.17,37812.0,41086.0,34538.0,0.1732,4609412.0,2.0,0.013593,0.021163,-0.036,0,0,33713.0,39703.0
FPT,2024-06-10,34124.0,34410.0,33983.0,34390.0,13390311,37613.0,37908.0,34927.0,36256.0,37197.0,-941.0,-418.44,-522.56,28.07,37613.0,41212.0,34014.0,0.1914,4728907.0,2.83,0.002565,0.019814,0.0522,0,0,33713.0,39703.0
FPT,2024-06-10,34210.0,34371.0,34112.0,34282.0,7595106,37434.0,37852.0,34943.0,35952.0,36981.0,-1029.0,-540.56,-488.44,22.04,37434.0,41325.0,33543.0,0.2079,4928244.0,1.54,-0.00314,0.019719,0.095,0,0,33713.0,39703.0
FPT,2024-06-11,35136.0,35215.0,35045.0,35071.0,5363692,37271.0,37836.0,34961.0,35816.0,36840.0,-1024.0,-637.24,-386.76,26.21,37271.0,41275.0,33267.0,0.2149,5105797.0,1.05,0.023015,0.020315,0.2253,0,0,33713.0,39703.0
FPT,2024-06-12,35384.0,35467.0,35348.0,35448.0,4675868,37114.0,37827.0,34986.0,35760.0,36737.0,-977.0,-705.2,-271.8,32.19,37114.0,41147.0,33081.0,0.2173,5084038.0,0.92,0.01075,0.020463,0.2935,0,0,33713.0,39703.0
FPT,2024-06-13,36254.0,36405.0,36068.0,36396.0,3667023,36965.0,37835.0,35017.0,35858.0,36711.0,-853.0,-734.76,-118.24,40.06,36965.0,40863.0,33067.0,0.2109,5090978.0,0.72,0.026743,0.020874,0.427,0,0,33713.0,39703.0
FPT,2024-06-17,35843.0,36251.0,35374.0,35609.0,2358815,36796.0,37831.0,35047.0,35819.0,36630.0,-811.0,-750.0,-61.0,35.36,36796.0,40617.0,32975.0,0.2077,5094036.0,0.46,-0.021623,0.021215,0.3447,0,0,33713.0,39703.0
FPT,2024-06-17,35585.0,35618.0,35436.0,35606.0,2408684,36649.0,37811.0,35076.0,35787.0,36554.0,-767.0,-753.4,-13.6,31.66,36649.0,40412.0,32886.0,0.2054,5163466.0,0.47,-8.4e-05,0.02117,0.3614,0,0,33713.0,39703.0
FPT,2024-06-18,34679.0,35055.0,34393.0,34711.0,7717737,36422.0,37767.0,35099.0,35621.0,36417.0,-796.0,-761.92,-34.08,30.1,36422.0,40070.0,32774.0,0.2003,5511961.0,1.4,-0.025136,0.021022,0.2655,0,0,33713.0,39703.0
FPT,2024-06-19,34568.0,35002.0,34361.0,34601.0,6406787,36175.0,37706.0,35118.0,35464.0,36283.0,-819.0,-773.34,-45.66,36.03,36175.0,39596.0,32754.0,0.1891,5628184.0,1.14,-0.003169,0.020804,0.27,0,0,33713.0,39359.0
FPT,2024-06-20,34527.0,34606.0,34273.0,34479.0,12487506,35969.0,37644.0,35137.0,35313.0,36149.0,-836.0,-785.87,-50.13,32.9,35969.0,39272.0,32666.0,0.1837,6018173.0,2.07,-0.003526,0.020394,0.2744,0,0,33713.0,39359.0
FPT,2024-06-24,34433.0,35050.0,34148.0,34844.0,5706703,35798.0,37578.0,35160.0,35241.0,36053.0,-812.0,-791.1,-20.9,39.04,35798.0,38949.0,32647.0,0.176,6175767.0,0.92,0.010586,0.020691,0.3486,0,0,33713.0,39359.0
FPT,2024-06-24,34931.0,35021.0,34740.0,34886.0,3359753,35616.0,37492.0,35180.0,35186.0,35966.0,-780.0,-788.88,8.88,46.16,35616.0,38513.0,32719.0,0.1627,5859072.0,0.57,0.001205,0.020571,0.374,0,0,33713.0,39359.0
FPT,2024-06-25,35178.0,35343.0,35163.0,35253.0,2702118,35425.0,37397.0,35201.0,35196.0,35913.0,-717.0,-774.5,57.5,62.92,35425.0,37824.0,33026.0,0.1354,5955965.0,0.45,0.01052,0.020417,0.4642,0,0,33713.0,38809.0
FPT,2024-06-26,35839.0,35982.0,35418.0,35670.0,4275730,35275.0,37323.0,35220.0,35269.0,35895.0,-626.0,-744.8,118.8,62.62,35275.0,37135.0,33415.0,0.1055,5547537.0,0.77,0.011829,0.020707,0.6062,0,0,33713.0,37579.0
FPT,2024-06-27,36921.0,37007.0,36799.0,36942.0,5403883,35276.0,37277.0,35245.0,35527.0,35973.0,-446.0,-685.04,239.04,69.33,35276.0,37140.0,33412.0,0.1057,5437466.0,0.99,0.03566,0.020089,0.9469,0,0,33713.0,37579.0
FPT,2024-07-01,36680.0,36871.0,36608.0,36773.0,3799749,35252.0,37233.0,35273.0,35718.0,36032.0,-314.0,-610.83,296.83,68.69,35252.0,37020.0,33484.0,0.1003,5577727.0,0.68,-0.004575,0.020009,0.9301,0,0,33713.0,37007.0
FPT,2024-07-01,36515.0,36616.0,36047.0,36240.0,9367280,35237.0,37170.0,35300.0,35799.0,36047.0,-248.0,-538.27,290.27,59.12,35237.0,36963.0,33511.0,0.098,5686860.0,1.65,-0.014494,0.019818,0.7906,0,0,33713.0,37007.0
FPT,2024-07-02,36104.0,36619.0,36071.0,36400.0,13605181,35287.0,37102.0,35333.0,35891.0,36074.0,-183.0,-467.21,284.21,57.69,35287.0,37090.0,33484.0,0.1022,6298861.0,2.16,0.004415,0.018426,0.8087,0,0,33713.0,37007.0
FPT,2024-07-03,36133.0,36395.0,35752.0,35952.0,13873339,35393.0,37036.0,35361.0,35900.0,36065.0,-165.0,-406.77,241.77,46.1,35393.0,37083.0,33703.0,0.0955,6870027.0,2.02,-0.012308,0.01543,0.6654,0,0,33983.0,37007.0
FPT,2024-07-04,37112.0,37300.0,36661.0,36834.0,3928589,35519.0,36986.0,35391.0,36044.0,36122.0,-78.0,-341.02,263.02,60.59,35519.0,37244.0,33794.0,0.0971,6604693.0,0.59,0.024533,0.016004,0.8812,0,0,33983.0,37300.0
FPT,2024-07-08,36636.0,36732.0,36601.0,36685.0,7234628,35634.0,36957.0,35415.0,36143.0,36163.0,-20.0,-276.81,256.81,59.1,35634.0,37348.0,33920.0,0.0962,6296909.0,1.15,-0.004045,0.016096,0.8066,0,0,34112.0,37300.0
FPT,2024-07-08,36347.0,36404.0,36335.0,36371.0,8533291,35739.0,36904.0,35436.0,36178.0,36179.0,-1.0,-221.65,220.65,65.51,35739.0,37358.0,34120.0,0.0906,6343818.0,1.35,-0.008559,0.016256,0.6952,0,0,34148.0,37300.0
FPT,2024-07-09,35810.0,36362.0,35700.0,36114.0,1595389,35791.0,36852.0,35452.0,36168.0,36174.0,-6.0,-178.52,172.52,63.76,35791.0,37386.0,34196.0,0.0891,6155403.0,0.26,-0.007066,0.015697,0.6013,0,0,34148.0,37300.0
FPT,2024-07-10,36492.0,36568.0,36344.0,36550.0,2231536,35846.0,36807.0,35472.0,36227.0,36202.0,25.0,-137.82,162.82,67.82,35846.0,37467.0,34225.0,0.0904,6033186.0,0.37,0.012073,0.015741,0.7171,0,0,34148.0,37300.0
FPT,2024-07-11,36507.0,36519.0,36318.0,36475.0,7320143,35850.0,36765.0,35494.0,36265.0,36222.0,43.0,-101.65,144.65,64.77,35850.0,37477.0,34223.0,0.0908,6215842.0,1.18,-0.002052,0.0146,0.6921,0,0,34148.0,37300.0
FPT,2024-07-15,35838.0,36307.0,35717.0,36119.0,2506057,35875.0,36701.0,35512.0,36242.0,36214.0,28.0,-75.72,103.72,60.57,35875.0,37503.0,34247.0,0.0908,6223204.0,0.4,-0.00976,0.01389,0.5749,0,0,34148.0,37300.0
FPT,2024-07-15,37047.0,37185.0,36774.0,37114.0,8258694,35951.0,36691.0,35534.0,36377.0,36281.0,96.0,-41.38,137.38,64.4,35951.0,37664.0,34238.0,0.0953,6515705.0,1.27,0.027548,0.015117,0.8395,0,0,34148.0,37300.0
FPT,2024-07-16,36708.0,36806.0,36609.0,36625.0,6988222,36046.0,36671.0,35553.0,36415.0,36306.0,109.0,-11.3,120.3,57.31,36046.0,37679.0,34413.0,0.0906,6479229.0,1.08,-0.013176,0.014188,0.6773,0,0,34148.0,37300.0
FPT,2024-07-17,36288.0,37001.0,36087.0,36664.0,9609205,36150.0,36653.0,35572.0,36453.0,36333.0,120.0,14.96,105.04,47.38,36150.0,37654.0,34646.0,0.0832,6639350.0,1.45,0.001065,0.014126,0.6709,0,0,34148.0,37300.0
FPT,2024-07-18,37499.0,37645.0,36634.0,37067.0,9223670,36279.0,36648.0,35591.0,36548.0,36387.0,161.0,44.17,116.83,52.66,36279.0,37614.0,34944.0,0.0736,6476158.0,1.42,0.010992,0.014146,0.7951,0,0,34148.0,37645.0
FPT,2024-07-22,36139.0,36223.0,36123.0,36127.0,2039191,36343.0,36603.0,35602.0,36483.0,36368.0,115.0,58.33,56.67,49.05,36343.0,37499.0,35187.0,0.0636,6292782.0,0.32,-0.025359,0.015451,0.4066,0,0,34740.0,37645.0
FPT,2024-07-22,36231.0,36680.0,36024.0,36424.0,1666171,36420.0,36575.0,35611.0,36474.0,36372.0,102.0,67.07,34.93,50.2,36420.0,37350.0,35490.0,0.0511,6208103.0,0.27,0.008221,0.015513,0.5022,0,0,35163.0,37645.0
FPT,2024-07-23,36179.0,36180.0,35735.0,35830.0,15911339,36449.0,36524.0,35616.0,36375.0,36332.0,43.0,62.25,-19.25,49.02,36449.0,37254.0,35644.0,0.0442,6868564.0,2.32,-0.016308,0.015917,0.1155,0,0,35418.0,37645.0
FPT,2024-07-24,36545.0,36583.0,36108.0,36323.0,2062948,36481.0,36479.0,35620.0,36367.0,36331.0,36.0,57.0,-21.0,45.62,36481.0,37202.0,35760.0,0.0395,6757925.0,0.31,0.013759,0.015993,0.3904,0,0,35700.0,37645.0
FPT,2024-07-25,35454.0,35995.0,35030.0,35784.0,3971283,36424.0,36407.0,35621.0,36277.0,36291.0,-14.0,42.8,-56.8,42.77,36424.0,37174.0,35674.0,0.0412,6686295.0,0.59,-0.014839,0.014113,0.0733,0,0,35030.0,37645.0
FPT,2024-07-29,36261.0,36352.0,36030.0,36200.0,3790040,36395.0,36352.0,35624.0,36265.0,36284.0,-19.0,30.44,-49.44,48.65,36395.0,37133.0,35657.0,0.0406,6685810.0,0.57,0.011625,0.014389,0.3679,0,0,35030.0,37645.0
FPT,2024-07-29,37075.0,37109.0,36703.0,36866.0,614695,36426.0,36318.0,35629.0,36358.0,36327.0,31.0,30.55,0.45,55.58,36426.0,37189.0,35663.0,0.0419,6248181.0,0.1,0.018398,0.014606,0.7883,0,0,35030.0,37645.0
FPT,2024-07-30,37175.0,37493.0,36835.0,37396.0,9664669,36476.0,36281.0,35640.0,36517.0,36406.0,111.0,46.64,64.36,56.19,36476.0,37353.0,35599.0,0.0481,6051155.0,1.6,0.014376,0.014897,1.0245,0,0,35030.0,37645.0
FPT,2024-07-31,37444.0,37798.0,37219.0,37565.0,6942621,36557.0,36241.0,35649.0,36679.0,36492.0,187.0,74.71,112.29,57.87,36557.0,37523.0,35591.0,0.0528,5704619.0,1.22,0.004519,0.01455,1.0217,0,0,35030.0,37798.0
FPT,2024-08-01,37398.0,37492.0,37267.0,37444.0,3001197,36587.0,36218.0,35660.0,36796.0,36563.0,233.0,106.37,126.63,59.9,36587.0,37626.0,35548.0,0.0568,5658249.0,0.53,-0.003221,0.013611,0.9124,0,0,35030.0,37798.0
FPT,2024-08-05,37285.0,37488.0,36927.0,37117.0,5162349,36609.0,36195.0,35669.0,36846.0,36604.0,242.0,133.5,108.5,50.02,36609.0,37674.0,35544.0,0.0582,5554636.0,0.93,-0.008733,0.013741,0.7385,0,0,35030.0,37798.0
FPT,2024-08-05,38228.0,38422.0,37904.0,38021.0,2759164,36691.0,36185.0,35685.0,37026.0,36709.0,317.0,170.2,146.8,60.84,36691.0,37921.0,35461.0,0.067,5265929.0,0.52,0.024355,0.014525,1.0407,0,0,35030.0,38422.0
FPT,2024-08-06,37853.0,38038.0,37402.0,37615.0,10625159,36766.0,36156.0,35698.0,37117.0,36776.0,341.0,204.36,136.64,56.99,36766.0,38031.0,35501.0,0.0688,5717418.0,1.86,-0.010678,0.01467,0.8356,0,0,35030.0,38422.0
FPT,2024-08-07,37020.0,37242.0,36909.0,37012.0,2504412,36789.0,36123.0,35707.0,37101.0,36793.0,308.0,225.09,82.91,49.61,36789.0,38054.0,35524.0,0.0688,5731061.0,0.44,-0.016031,0.01501,0.5881,0,0,35030.0,38422.0
FPT,2024-08-08,37000.0,37765.0,36785.0,37427.0,6318872,36837.0,36133.0,35722.0,37151.0,36840.0,311.0,242.27,68.73,60.03,36837.0,38124.0,35550.0,0.0699,5680998.0,1.11,0.011213,0.015173,0.7292,0,0,35030.0,38422.0
FPT,2024-08-12,36993.0,37088.0,36868.0,36970.0,2999633,36880.0,36128.0,35735.0,37123.0,36850.0,273.0,248.42,24.58,54.11,36880.0,38122.0,35638.0,0.0674,5705677.0,0.53,-0.01221,0.015277,0.5362,0,0,35030.0,38422.0
FPT,2024-08-12,36726.0,36915.0,36217.0,36428.0,15017563,36845.0,36125.0,35746.0,37016.0,36819.0,197.0,238.13,-41.13,54.54,36845.0,38098.0,35592.0,0.068,6043620.0,2.48,-0.014661,0.014344,0.3336,0,0,35030.0,38422.0
FPT,2024-08-13,35482.0,35725.0,35370.0,35612.0,2660739,36795.0,36130.0,35750.0,36800.0,36729.0,71.0,204.71,-133.71,44.86,36795.0,38162.0,35428.0,0.0743,5827246.0,0.46,-0.0224,0.014899,0.0673,0,0,35030.0,38422.0
FPT,2024-08-14,34950.0,35672.0,34869.0,35354.0,2607639,36729.0,36160.0,35753.0,36578.0,36627.0,-49.0,153.96,-202.96,46.76,36729.0,38240.0,35218.0,0.0823,5477168.0,0.48,-0.007245,0.014945,0.045,0,0,34869.0,38422.0
FPT,2024-08-15,35435.0,35619.0,35278.0,35324.0,5057363,36642.0,36180.0,35754.0,36385.0,36531.0,-146.0,93.97,-239.97,42.99,36642.0,38268.0,35016.0,0.0888,5268852.0,0.96,-0.000849,0.014647,0.0947,0,0,34869.0,38422.0
FPT,2024-08-19,35729.0,35973.0,35159.0,35479.0,4966747,36610.0,36202.0,35759.0,36245.0,36453.0,-208.0,33.58,-241.58,37.9,36610.0,38304.0,34916.0,0.0925,5415230.0,0.92,0.004388,0.01366,0.1662,0,0,34869.0,38422.0
FPT,2024-08-19,36262.0,36463.0,35894.0,36041.0,5261727,36590.0,36237.0,35769.0,36214.0,36422.0,-208.0,-14.74,-193.26,38.25,36590.0,38301.0,34879.0,0.0935,5595008.0,0.94,0.01584,0.014026,0.3396,0,0,34869.0,38422.0
FPT,2024-08-20,36466.0,36603.0,36130.0,36364.0,6001062,36617.0,36263.0,35781.0,36237.0,36418.0,-181.0,-47.99,-133.01,39.85,36617.0,38294.0,34940.0,0.0916,5099494.0,1.18,0.008962,0.013655,0.4246,0,0,34869.0,38422.0
FPT,2024-08-21,36216.0,36473.0,36142.0,36270.0,9339264,36614.0,36279.0,35790.0,36242.0,36407.0,-165.0,-71.39,-93.61,40.04,36614.0,38293.0,34935.0,0.0917,5463310.0,1.71,-0.002585,0.013325,0.3976,0,0,34869.0,38422.0
FPT,2024-08-22,36402.0,36680.0,36143.0,36172.0,4433218,36634.0,36275.0,35794.0,36231.0,36390.0,-159.0,-88.91,-70.09,41.66,36634.0,38282.0,34986.0,0.09,5486407.0,0.81,-0.002702,0.012882,0.3598,0,0,34869.0,38422.0
FPT,2024-08-26,36062.0,36495.0,35977.0,36487.0,8371195,36648.0,36293.0,35802.0,36271.0,36397.0,-126.0,-96.33,-29.67,34.88,36648.0,38285.0,35011.0,0.0893,5715464.0,1.46,0.008708,0.012767,0.4508,0,0,34869.0,38422.0
FPT,2024-08-26,37485.0,37491.0,37059.0,37257.0,4785479,36668.0,36326.0,35810.0,36422.0,36461.0,-39.0,-84.86,45.86,46.71,36668.0,38325.0,35011.0,0.0904,5924004.0,0.81,0.021103,0.01298,0.6777,0,0,34869.0,38422.0
FPT,2024-08-27,37434.0,37587.0,37300.0,37350.0,789232,36665.0,36378.0,35825.0,36565.0,36527.0,38.0,-60.29,98.29,53.43,36665.0,38318.0,35012.0,0.0902,5480232.0,0.14,0.002496,0.012582,0.7072,0,0,34869.0,38422.0
FPT,2024-08-28,37228.0,37410.0,36984.0,37088.0,7435337,36642.0,36428.0,35842.0,36646.0,36568.0,78.0,-32.63,110.63,46.45,36642.0,38253.0,35031.0,0.0879,5504868.0,1.35,-0.007015,0.012629,0.6384,0,0,34869.0,38422.0
FPT,2024-08-29,36449.0,36649.0,36325.0,36520.0,5514267,36595.0,36469.0,35858.0,36626.0,36565.0,61.0,-13.91,74.91,45.4,36595.0,38162.0,35028.0,0.0856,5630521.0,0.98,-0.015315,0.013045,0.4761,0,0,34869.0,38422.0
FPT,2024-09-02,35466.0,35905.0,35405.0,35700.0,2449278,36525.0,36486.0,35874.0,36484.0,36500.0,-16.0,-14.33,-1.67,42.95,36525.0,38120.0,34930.0,0.0873,5494868.0,0.45,-0.022453,0.013803,0.2414,0,0,34869.0,38422.0
FPT,2024-09-02,36133.0,36205.0,36014.0,36101.0,4012627,36429.0,36510.0,35896.0,36425.0,36471.0,-46.0,-20.66,-25.34,55.15,36429.0,37869.0,34989.0,0.0791,5557541.0,0.72,0.011232,0.012764,0.3861,0,0,34869.0,38038.0
FPT,2024-09-03,36577.0,36648.0,36387.0,36454.0,893040,36370.0,36534.0,35918.0,36429.0,36470.0,-41.0,-24.73,-16.27,61.35,36370.0,37698.0,35042.0,0.073,5070935.0,0.18,0.009778,0.012894,0.5316,0,0,34869.0,37765.0
FPT,2024-09-04,36851.0,37097.0,36749.0,36811.0,3880165,36360.0,36557.0,35943.0,36488.0,36495.0,-7.0,-21.18,14.18,64.38,36360.0,37670.0,35050.0,0.0721,5139722.0,0.75,0.009793,0.012652,0.6721,0,0,34869.0,37765.0
FPT,2024-09-05,36369.0,37015.0,36256.0,36752.0,1070381,36327.0,36553.0,35966.0,36529.0,36514.0,15.0,-13.95,28.95,62.54,36327.0,37554.0,35100.0,0.0676,4877298.0,0.22,-0.001603,0.012365,0.6732,0,0,34869.0,37587.0
FPT,2024-09-09,37676.0,37763.0,37585.0,37609.0,796617,36359.0,36570.0,35992.0,36695.0,36595.0,100.0,8.84,91.16,64.6,36359.0,37685.0,35033.0,0.0729,4767147.0,0.17,0.023318,0.013171,0.9713,0,0,34869.0,37763.0
FPT,2024-09-09,37373.0,37432.0,37233.0,37336.0,2094517,36404.0,36592.0,36016.0,36794.0,36650.0,144.0,35.87,108.13,59.14,36404.0,37801.0,35007.0,0.0767,4120995.0,0.51,-0.007259,0.012808,0.8336,0,0,34869.0,37763.0
FPT,2024-09-10,37805.0,38016.0,37673.0,37930.0,1641247,36520.0,36623.0,36041.0,36968.0,36745.0,223.0,73.3,149.7,64.26,36520.0,38021.0,35019.0,0.0822,4070020.0,0.4,0.01591,0.011909,0.9697,0,0,34869.0,38016.0
FPT,2024-09-11,37996.0,38325.0,37724.0,37924.0,5544075,36648.0,36662.0,36066.0,37115.0,36832.0,283.0,115.24,167.76,65.29,36648.0,38168.0,35128.0,0.083,4216842.0,1.31,-0.000158,0.011685,0.9197,0,0,35159.0,38325.0
FPT,2024-09-12,37922.0,38093.0,37449.0,37574.0,3560245,36761.0,36677.0,36092.0,37186.0,36887.0,299.0,151.99,147.01,59.43,36761.0,38199.0,35323.0,0.0782,4141986.0,0.86,-0.009229,0.011998,0.7827,0,0,35159.0,38325.0
FPT,2024-09-16,37954.0,37984.0,37627.0,37951.0,6449494,36885.0,36702.0,36117.0,37304.0,36966.0,338.0,189.19,148.81,56.46,36885.0,38284.0,35486.0,0.0759,4216123.0,1.53,0.010034,0.012094,0.881,0,0,35405.0,38325.0
FPT,2024-09-16,38159.0,38586.0,37810.0,38219.0,6751138,36993.0,36739.0,36145.0,37444.0,37059.0,385.0,228.35,156.65,57.84,36993.0,38453.0,35533.0,0.0789,4290594.0,1.57,0.007062,0.011776,0.9199,0,0,35405.0,38586.0
FPT,2024-09-17,38452.0,38620.0,38060.0,38457.0,2307195,37098.0,36786.0,36177.0,37600.0,37162.0,438.0,270.28,167.72,62.4,37098.0,38664.0,35532.0,0.0844,4105901.0,0.56,0.006227,0.011719,0.9339,0,0,35405.0,38620.0
FPT,2024-09-18,38756.0,38963.0,38415.0,38525.0,3405473,37211.0,36825.0,36209.0,37743.0,37263.0,480.0,312.23,167.77,69.97,37211.0,38849.0,35573.0,0.088,3809211.0,0.89,0.001768,0.011652,0.9011,0,0,35405.0,38963.0
FPT,2024-09-19,38608.0,38654.0,38438.0,38520.0,6455691,37328.0,36866.0,36243.0,37862.0,37356.0,506.0,350.98,155.02,83.52,37328.0,38989.0,35667.0,0.089,3910335.0,1.65,-0.00013,0.011599,0.8588,0,0,35405.0,38963.0
FPT,2024-09-23,39794.0,40070.0,39620.0,40043.0,6401581,37506.0,36945.0,36286.0,38198.0,37555.0,643.0,409.39,233.61,86.99,37506.0,39513.0,35499.0,0.107,3811854.0,1.68,0.039538,0.014138,1.132,0,0,35405.0,40070.0
FPT,2024-09-23,40542.0,40997.0,40380.0,40830.0,1324407,37685.0,37019.0,36333.0,38603.0,37798.0,805.0,488.51,316.49,87.97,37685.0,40177.0,35193.0,0.1323,3638800.0,0.36,0.019654,0.014054,1.131,0,0,35405.0,40997.0
FPT,2024-09-24,41192.0,41428.0,41159.0,41326.0,2071667,37884.0,37113.0,36380.0,39022.0,38059.0,963.0,583.41,379.59,88.26,37884.0,40852.0,34916.0,0.1567,3702922.0,0.56,0.012148,0.01414,1.0799,0,0,35405.0,41428.0
FPT,2024-09-25,41845.0,41983.0,41223.0,41420.0,2976401,38100.0,37208.0,36430.0,39391.0,38308.0,1083.0,683.33,399.67,89.32,38100.0,41433.0,34767.0,0.175,3479975.0,0.86,0.002275,0.013869,0.998,0,0,35405.0,41983.0
FPT,2024-09-26,42153.0,42214.0,42010.0,42114.0,2739268,38380.0,37309.0,36485.0,39810.0,38590.0,1220.0,790.66,429.34,89.02,38380.0,42074.0,34686.0,0.1925,3341225.0,0.82,0.016755,0.013156,1.0054,0,0,35405.0,42214.0
FPT,2024-09-30,42092.0,42695.0,42003.0,42485.0,2644490,38719.0,37436.0,36539.0,40221.0,38879.0,1342.0,900.93,441.07,93.85,38719.0,42618.0,34820.0,0.2014,3350986.0,0.79,0.008809,0.011146,0.9829,0,0,36014.0,42695.0
FPT,2024-09-30,42452.0,42904.0,42401.0,42523.0,7362808,39040.0,37558.0,36592.0,40575.0,39149.0,1426.0,1005.94,420.06,93.21,39040.0,43086.0,34994.0,0.2073,3518495.0,2.09,0.000894,0.011267,0.9304,0,0,36256.0,42904.0
FPT,2024-10-01,42171.0,42411.0,41730.0,42337.0,4292677,39334.0,37689.0,36639.0,40846.0,39385.0,1461.0,1096.95,364.05,90.15,39334.0,43443.0,35225.0,0.2089,3688477.0,1.16,-0.004374,0.011607,0.8654,0,0,36256.0,42904.0
FPT,2024-10-02,42279.0,42503.0,41983.0,42302.0,1575043,39609.0,37808.0,36682.0,41070.0,39601.0,1469.0,1171.36,297.64,95.64,39609.0,43742.0,35476.0,0.2087,3573221.0,0.44,-0.000827,0.011742,0.8258,0,0,36256.0,42904.0
FPT,2024-10-03,39738.0,40302.0,39343.0,40225.0,5236666,39782.0,37897.0,36711.0,40940.0,39647.0,1293.0,1195.69,97.31,66.53,39782.0,43696.0,35868.0,0.1968,3781535.0,1.38,-0.049099,0.017143,0.5566,0,0,37233.0,42904.0
FPT,2024-10-07,40382.0,40404.0,40299.0,40380.0,5886550,39921.0,37981.0,36745.0,40854.0,39701.0,1153.0,1187.15,-34.15,65.97,39921.0,43705.0,36137.0,0.1896,4036032.0,1.46,0.003853,0.016571,0.5607,0,0,37233.0,42904.0
FPT,2024-10-07,40420.0,40654.0,39797.0,40084.0,6565817,40058.0,38045.0,36775.0,40736.0,39730.0,1006.0,1150.92,-144.92,61.92,40058.0,43641.0,36475.0,0.1789,4259597.0,1.54,-0.00733,0.016574,0.5036,0,0,37449.0,42904.0
FPT,2024-10-08,41047.0,41166.0,40998.0,41141.0,7550783,40219.0,38120.0,36811.0,40798.0,39834.0,964.0,1113.54,-149.54,66.74,40219.0,43686.0,36752.0,0.1724,4555073.0,1.66,0.02637,0.017135,0.633,0,0,37449.0,42904.0
FPT,2024-10-09,41357.0,41615.0,41016.0,41173.0,5487081,40381.0,38192.0,36848.0,40856.0,39933.0,923.0,1075.43,-152.43,66.92,40381.0,43696.0,37066.0,0.1642,4552224.0,1.21,0.000778,0.017124,0.6195,0,0,37449.0,42904.0
FPT,2024-10-10,40556.0,40574.0,40404.0,40415.0,7587472,40524.0,38251.0,36881.0,40788.0,39969.0,819.0,1024.14,-205.14,52.63,40524.0,43565.0,37483.0,0.1501,4753585.0,1.6,-0.01841,0.01762,0.4821,0,0,37627.0,42904.0
FPT,2024-10-14,40255.0,40570.0,40142.0,40402.0,3673019,40646.0,38317.0,36911.0,40728.0,40001.0,727.0,964.72,-237.72,46.6,40646.0,43438.0,37854.0,0.1374,4614761.0,0.8,-0.000322,0.01758,0.4563,0,0,37810.0,42904.0
